Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),Temperature TS outlet (Std Dev),Temperature TS inlet (Std Dev),Bypass temperature (Std Dev),Tank temperature (Std Dev),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Flow rate (Std Dev),Plug,Anomaly,Plug_future
1900-01-01 10:09:27.843,0.742917,0.000589,0.212264,1560.498028,5.382092,0.604825,0.353651,22.004785,0.264839,0.749257,0.240013,1.061098,0.01618,0.048591,0.005851,11.128655,0,0,0.0
1900-01-01 10:09:28.342,0.745025,0.0009,0.212292,1561.232935,5.446109,0.675796,0.373081,21.987333,0.248489,0.740429,0.253371,1.096814,0.017825,0.053981,0.005993,11.622703,0,0,0.0
1900-01-01 10:09:28.846,0.744387,0.000799,0.212995,1560.854264,5.321772,0.668327,0.371441,21.99309,0.249748,0.683659,0.249353,1.108011,0.015761,0.053464,0.005994,12.848313,0,0,0.0
1900-01-01 10:09:29.347,0.743437,0.000438,0.212073,1561.009038,5.189798,0.686833,0.390971,21.994419,0.266171,0.626049,0.250845,1.178774,0.017246,0.058328,0.005551,11.796228,0,0,0.0
1900-01-01 10:09:29.846,0.742795,0.000784,0.211777,1561.025068,4.875873,0.690263,0.390443,21.985755,0.288628,0.722456,0.25219,1.150655,0.016636,0.061941,0.005852,11.579955,0,0,0.0
1900-01-01 10:09:30.342,0.740376,0.000758,0.211134,1559.870654,4.604653,0.696915,0.398111,21.991023,0.280655,0.769135,0.241831,1.125623,0.016928,0.057721,0.005932,11.359402,0,0,0.0
1900-01-01 10:09:30.846,0.737334,0.000716,0.209915,1557.860735,4.258759,0.705568,0.414934,22.000643,0.253205,0.70332,0.245461,1.14015,0.016267,0.06308,0.005959,11.426302,0,0,0.0
1900-01-01 10:09:31.347,0.738837,0.000302,0.210441,1554.468535,3.884643,0.689715,0.406167,21.992846,0.243946,0.597012,0.242556,1.240693,0.016955,0.066523,0.005865,12.064685,0,0,0.0
1900-01-01 10:09:31.846,0.733546,0.000753,0.209383,1552.899346,3.611516,0.738661,0.444631,21.998119,0.252919,0.651471,0.259651,1.182033,0.016629,0.068686,0.005929,11.145998,0,0,0.0
1900-01-01 10:09:32.342,0.736809,0.000663,0.209263,1552.62734,3.222569,0.737403,0.435954,21.988376,0.290732,0.715517,0.264377,1.103955,0.015822,0.069035,0.005969,12.576609,0,0,0.0
1900-01-01 10:09:32.846,0.733323,0.000383,0.209641,1550.012076,2.993925,0.751663,0.450615,22.006634,0.260364,0.709646,0.251039,1.095952,0.017753,0.066887,0.005956,12.513989,0,0,0.0
1900-01-01 10:09:33.342,0.734671,0.000409,0.209133,1551.058906,2.649942,0.77101,0.458449,21.993405,0.23949,0.667143,0.247154,1.147887,0.018021,0.074745,0.005784,12.224586,0,0,0.0
1900-01-01 10:09:33.846,0.734959,0.000726,0.209477,1549.62853,2.393669,0.767028,0.475877,21.992829,0.270925,0.617066,0.252912,1.053758,0.016709,0.07156,0.005922,12.242407,0,0,0.0
1900-01-01 10:09:34.342,0.735295,0.000525,0.209763,1549.813664,2.106952,0.786359,0.49047,21.974349,0.261724,0.779048,0.23777,1.157026,0.016146,0.073102,0.005766,13.184166,0,0,0.0
1900-01-01 10:09:34.846,0.738282,0.000435,0.210954,1551.013037,1.988464,0.750101,0.50713,22.009499,0.257745,0.753112,0.246068,1.145234,0.017087,0.069954,0.005894,12.569572,0,0,0.0
1900-01-01 10:09:35.344,0.738787,0.000547,0.210309,1553.440207,1.786868,0.764863,0.511159,21.97573,0.237308,0.64193,0.250972,1.17583,0.01701,0.069874,0.00569,12.049998,0,0,0.0
1900-01-01 10:09:35.843,0.738681,0.000553,0.211059,1554.571733,1.674869,0.773119,0.525124,21.982861,0.27104,0.696428,0.236339,1.056961,0.016624,0.075184,0.005611,10.744816,0,0,0.0
1900-01-01 10:09:36.342,0.739764,0.000879,0.211887,1554.685116,1.577288,0.760493,0.539591,21.983387,0.257141,0.721068,0.243324,1.102701,0.016814,0.074204,0.005883,12.193553,0,0,0.0
1900-01-01 10:09:36.846,0.74323,0.000549,0.212047,1556.728807,1.398103,0.755049,0.558957,21.991527,0.240077,0.612369,0.237015,1.12911,0.017051,0.076127,0.005837,12.530515,0,0,0.0
1900-01-01 10:09:37.342,0.743711,0.000483,0.212041,1558.653929,1.278972,0.712793,0.555836,21.983612,0.274576,0.712684,0.237435,1.066259,0.016705,0.072889,0.005798,11.024946,0,0,0.0
1900-01-01 10:09:37.841,0.74956,0.000332,0.213673,1560.373121,1.21221,0.71604,0.576155,21.984966,0.252422,0.670988,0.252407,1.179483,0.017498,0.067564,0.005684,13.32223,0,0,0.0
1900-01-01 10:09:38.345,0.745689,0.000581,0.213141,1562.322964,1.118418,0.682651,0.5725,21.992048,0.257149,0.664175,0.236999,1.057143,0.015695,0.069833,0.00565,12.428943,0,0,0.0
1900-01-01 10:09:38.846,0.749275,0.000616,0.212769,1563.75699,1.072613,0.7036,0.589042,21.981317,0.253233,0.710722,0.25423,1.125666,0.017673,0.069052,0.005497,12.572719,0,0,0.0
1900-01-01 10:09:39.342,0.748453,0.000769,0.21406,1564.357327,0.96752,0.6514,0.558483,21.976466,0.263913,0.65598,0.253027,1.08825,0.016107,0.064845,0.005624,12.183203,0,0,0.0
1900-01-01 10:09:39.841,0.751265,0.000521,0.212826,1565.475318,0.995478,0.62503,0.570368,21.985229,0.266537,0.753544,0.242071,1.086084,0.016257,0.06363,0.005724,12.921712,0,0,0.0
1900-01-01 10:09:40.345,0.752668,0.000737,0.213287,1565.990037,0.924409,0.585512,0.564166,21.978764,0.258801,0.643864,0.248697,1.154984,0.016541,0.059113,0.005772,11.692844,0,0,0.0
1900-01-01 10:09:40.846,0.754095,0.000742,0.214255,1564.556907,0.874561,0.519425,0.547908,21.991536,0.25978,0.725521,0.24232,1.032937,0.017069,0.058622,0.005813,10.867891,0,0,0.0
1900-01-01 10:09:41.342,0.752465,0.000197,0.213467,1565.669108,0.82013,0.494741,0.538635,21.971702,0.241456,0.636311,0.252379,1.161921,0.017159,0.059745,0.005683,11.789571,0,0,0.0
1900-01-01 10:09:41.846,0.754627,0.000549,0.213706,1565.241655,0.740817,0.417538,0.51286,21.975378,0.264119,0.716714,0.240986,1.112165,0.016675,0.05843,0.005875,11.230643,0,0,0.0
1900-01-01 10:09:42.345,0.754905,0.000711,0.21417,1566.505206,0.776905,0.363574,0.495136,21.976547,0.270034,0.721227,0.252273,1.120328,0.015984,0.053885,0.00604,11.898414,0,0,0.0
1900-01-01 10:09:42.841,0.75401,0.000991,0.213486,1566.705225,0.694173,0.270339,0.474856,21.98123,0.259308,0.663298,0.251107,1.148144,0.017548,0.055778,0.005795,12.590093,0,0,0.0
1900-01-01 10:09:43.345,0.757679,0.000664,0.212339,1566.326809,0.670505,0.205812,0.447229,21.986057,0.265671,0.732401,0.240638,0.998153,0.01734,0.053386,0.005733,10.993788,0,0,0.0
1900-01-01 10:09:43.841,0.758985,0.000345,0.212449,1565.431466,0.624844,0.140408,0.432514,21.987847,0.265046,0.643535,0.235383,1.109308,0.017205,0.051667,0.00607,12.161379,0,0,0.0
1900-01-01 10:09:44.345,0.756773,0.000549,0.212795,1565.204236,0.649411,0.090444,0.398787,21.976681,0.252804,0.656476,0.250483,1.109151,0.018047,0.053322,0.005875,10.73108,0,0,0.0
1900-01-01 10:09:44.843,0.758375,0.000874,0.213039,1565.615395,0.608526,0.007911,0.36461,21.964131,0.267263,0.701821,0.250577,1.075765,0.017451,0.052998,0.005847,12.095943,0,0,0.0
1900-01-01 10:09:45.345,0.756647,0.000507,0.21232,1564.203759,0.526081,-0.087625,0.336062,21.979766,0.254939,0.668274,0.25911,1.120939,0.016692,0.051407,0.005719,14.131327,0,0,0.0
1900-01-01 10:09:45.846,0.758843,0.000648,0.212879,1563.672293,0.504129,-0.157805,0.310537,21.981579,0.241298,0.694299,0.247395,1.054986,0.018485,0.050851,0.005998,12.980531,0,0,0.0
1900-01-01 10:09:46.342,0.758202,0.000589,0.212782,1563.872538,0.509207,-0.216572,0.281405,21.988905,0.257191,0.749826,0.248084,1.105473,0.016708,0.052385,0.005618,13.138888,0,0,0.0
1900-01-01 10:09:46.841,0.758935,0.000321,0.212973,1564.379291,0.366851,-0.297169,0.257603,21.964446,0.252801,0.705845,0.240001,1.114304,0.01603,0.051396,0.00572,12.835834,0,0,0.0
1900-01-01 10:09:47.345,0.757981,0.00081,0.214618,1564.792626,0.401496,-0.393947,0.217782,21.986057,0.245053,0.672674,0.230753,1.021153,0.017484,0.050859,0.005808,12.546907,0,0,0.0
1900-01-01 10:09:47.841,0.75635,0.000621,0.210337,1565.431466,0.274758,-0.461086,0.209687,21.942854,0.261047,0.657645,0.241875,1.108058,0.015934,0.049264,0.005777,11.43042,0,0,0.0
1900-01-01 10:09:48.345,0.759721,-0.000138,0.211172,1563.641988,0.358007,-0.498898,0.195905,21.992308,0.258035,0.727095,0.248009,1.043392,0.01547,0.049099,0.005507,12.255235,0,0,0.0
1900-01-01 10:09:48.841,0.759197,-0.000247,0.215135,1563.530334,0.273435,-0.580433,0.162846,21.991287,0.252788,0.705663,0.256089,1.08661,0.017066,0.05023,0.005682,10.698807,0,0,0.0
1900-01-01 10:09:49.345,0.757627,0.000153,0.212922,1564.876819,0.285872,-0.64057,0.125326,21.984494,0.261113,0.653433,0.250014,1.105173,0.016881,0.052369,0.005772,12.874602,0,0,0.0
1900-01-01 10:09:49.843,0.760737,-4.3e-05,0.210751,1566.126639,0.245615,-0.694484,0.099451,21.978629,0.257136,0.712029,0.255122,1.093058,0.016564,0.049295,0.005529,11.340283,0,0,0.0
1900-01-01 10:09:50.345,0.762138,0.000789,0.212906,1565.039651,0.146976,-0.821551,0.035625,21.941325,0.279309,0.70652,0.246905,1.039767,0.016986,0.052458,0.005658,11.51251,0,0,0.0
1900-01-01 10:09:50.841,0.757768,0.00043,0.212189,1566.56264,0.152771,-0.844529,-0.000437,21.974614,0.256053,0.689327,0.251222,1.085223,0.015793,0.049447,0.005633,10.860792,0,0,0.0
1900-01-01 10:09:51.345,0.758919,0.000956,0.214599,1565.138752,0.124155,-0.952299,-0.052294,21.968085,0.272223,0.677204,0.234128,1.131242,0.017144,0.05017,0.00583,11.364991,0,0,0.0
1900-01-01 10:09:51.841,0.758043,0.000568,0.212393,1565.317398,0.108315,-0.961493,-0.085651,21.96535,0.246649,0.731462,0.256256,1.057572,0.016641,0.048236,0.00581,12.165667,0,0,0.0
1900-01-01 10:09:52.345,0.757898,0.000299,0.212576,1564.989076,0.053582,-1.070011,-0.139281,21.976681,0.265646,0.71665,0.252119,1.040189,0.017797,0.046846,0.006008,10.926184,0,0,0.0
1900-01-01 10:09:52.841,0.758816,-4.6e-05,0.213171,1564.528428,0.026285,-1.086397,-0.17854,21.968791,0.256822,0.661574,0.24784,1.108596,0.01726,0.049444,0.005649,10.768499,0,0,0.0
1900-01-01 10:09:53.341,0.760175,0.00017,0.213202,1565.166068,-0.033982,-1.134709,-0.238035,21.957671,0.245727,0.655868,0.244495,1.077837,0.016645,0.053293,0.005822,11.580077,0,0,0.0
1900-01-01 10:09:53.845,0.761127,0.000476,0.213998,1565.344557,0.059311,-1.171316,-0.282262,21.954541,0.255941,0.707872,0.270339,1.102735,0.016372,0.049251,0.005901,10.800134,0,0,0.0
1900-01-01 10:09:54.345,0.759335,0.000306,0.213625,1566.184467,-0.060757,-1.235512,-0.332806,21.97815,0.256088,0.717618,0.243422,1.035133,0.017421,0.048365,0.005676,13.130422,0,0,0.0
1900-01-01 10:09:54.841,0.757387,0.000621,0.212115,1567.171002,-0.095438,-1.284866,-0.392633,21.947089,0.247132,0.687683,0.249517,1.065753,0.016464,0.048425,0.00562,11.87515,0,0,0.0
1900-01-01 10:09:55.341,0.759451,0.000222,0.213,1566.0996,-0.112994,-1.274101,-0.421276,21.960034,0.249734,0.673721,0.24654,1.117247,0.017353,0.049434,0.005649,11.602045,0,0,0.0
1900-01-01 10:09:55.845,0.758929,0.000487,0.213415,1565.222945,-0.083656,-1.356739,-0.473685,21.966522,0.254789,0.737187,0.255384,1.079977,0.016914,0.051116,0.005439,11.127671,0,0,0.0
1900-01-01 10:09:56.345,0.759325,0.000432,0.213,1564.986906,-0.153418,-1.320565,-0.513946,21.949269,0.245897,0.701896,0.252885,1.040321,0.016637,0.051595,0.005669,12.165539,0,0,0.0
1900-01-01 10:09:56.841,0.760552,0.000938,0.21343,1565.55504,-0.137512,-1.414003,-0.567296,21.955558,0.242115,0.687471,0.244682,1.123451,0.017405,0.047506,0.005687,12.640949,0,0,0.0
1900-01-01 10:09:57.341,0.760081,0.000527,0.212779,1565.882719,-0.073094,-1.38698,-0.595329,21.962659,0.270258,0.746734,0.255444,1.093237,0.017951,0.046943,0.005951,11.969667,0,0,0.0
1900-01-01 10:09:57.845,0.758429,0.000456,0.212795,1566.467131,-0.21751,-1.413512,-0.655211,21.933183,0.251777,0.651777,0.244354,1.109199,0.017052,0.048643,0.005898,11.839729,0,0,0.0
1900-01-01 10:09:58.342,0.759166,0.00052,0.213271,1565.129925,-0.205156,-1.464977,-0.686328,21.955891,0.249167,0.716043,0.247146,1.097181,0.01819,0.048086,0.005726,11.247545,0,0,0.0
1900-01-01 10:09:58.845,0.757947,0.000742,0.212439,1565.11742,-0.190232,-1.435165,-0.704525,21.948468,0.256818,0.65832,0.252071,1.151791,0.017508,0.049826,0.005886,11.899937,0,0,0.0
1900-01-01 10:09:59.345,0.758558,0.000684,0.213698,1564.345692,-0.288342,-1.503796,-0.771744,21.949794,0.255721,0.704556,0.259153,1.145107,0.016927,0.049148,0.006038,11.617578,0,0,0.0
1900-01-01 10:09:59.841,0.758445,0.000599,0.213393,1563.920066,-0.266379,-1.448669,-0.777949,21.941795,0.272392,0.677281,0.260475,1.062716,0.016068,0.050428,0.005965,13.53217,0,0,0.0
1900-01-01 10:10:00.341,0.758243,0.000432,0.213459,1564.119381,-0.25553,-1.528997,-0.829761,21.949269,0.247575,0.625758,0.263584,1.056531,0.016751,0.046387,0.005746,11.096161,0,0,0.0
1900-01-01 10:10:00.845,0.759325,0.000664,0.213579,1564.549401,-0.185739,-1.462732,-0.834133,21.951676,0.247937,0.71597,0.247812,1.052337,0.016912,0.050836,0.005656,11.869981,0,0,0.0
1900-01-01 10:10:01.344,0.761303,0.000395,0.213783,1564.247011,-0.286764,-1.508444,-0.873508,21.948136,0.250477,0.623088,0.235986,1.072026,0.017073,0.04957,0.005739,11.952571,0,0,0.0
1900-01-01 10:10:01.840,0.760531,0.000356,0.213875,1565.364927,-0.312952,-1.500007,-0.910534,21.928827,0.257104,0.75514,0.253484,0.982572,0.017358,0.047079,0.005886,12.204943,0,0,0.0
1900-01-01 10:10:02.344,0.760263,0.000331,0.213688,1565.681329,-0.340946,-1.507004,-0.917213,21.940997,0.245129,0.630419,0.240444,1.016788,0.016149,0.0439,0.005832,12.557064,0,0,0.0
1900-01-01 10:10:02.841,0.761226,0.000478,0.213881,1566.391634,-0.314751,-1.490066,-0.945946,21.941628,0.265737,0.805847,0.242635,1.041349,0.017846,0.044816,0.005873,12.862998,0,0,0.0
1900-01-01 10:10:03.341,0.759808,0.000663,0.213092,1567.438606,-0.290705,-1.503271,-0.962336,21.933517,0.261654,0.661769,0.259783,1.1151,0.016704,0.049695,0.005813,13.251903,0,0,0.0
1900-01-01 10:10:03.845,0.75945,0.000622,0.213378,1566.326809,-0.3748,-1.523932,-0.984406,21.94803,0.239842,0.741867,0.243191,1.038006,0.016642,0.046082,0.005496,11.845193,0,0,0.0
1900-01-01 10:10:04.341,0.761071,0.000419,0.213838,1565.593063,-0.368256,-1.506887,-0.99019,21.934385,0.236479,0.630045,0.248399,1.108179,0.016607,0.048574,0.00605,11.076726,0,0,0.0
1900-01-01 10:10:04.845,0.763003,0.000862,0.214308,1566.214552,-0.31829,-1.485129,-1.008106,21.926411,0.260337,0.723384,0.263295,1.015826,0.017436,0.050223,0.006099,11.505607,0,0,0.0
1900-01-01 10:10:05.341,0.762574,0.000674,0.213838,1565.754659,-0.40689,-1.501065,-1.020359,21.929621,0.23406,0.613878,0.245609,1.025264,0.016973,0.048017,0.005894,14.181196,0,0,0.0
1900-01-01 10:10:05.845,0.759492,0.000706,0.212685,1566.50455,-0.358915,-1.493462,-1.021128,21.934225,0.272869,0.719985,0.245314,0.990876,0.016581,0.048311,0.006032,12.307669,0,0,0.0
1900-01-01 10:10:06.344,0.761671,0.0007,0.213157,1565.182414,-0.439844,-1.49082,-1.048435,21.933667,0.238361,0.639584,0.245724,1.064981,0.016705,0.050039,0.005739,11.933247,0,0,0.0
1900-01-01 10:10:06.845,0.760677,0.000679,0.213705,1564.651015,-0.444741,-1.487639,-1.042425,21.943586,0.265944,0.697715,0.243041,1.01703,0.017501,0.048336,0.005963,11.807327,0,0,0.0
1900-01-01 10:10:07.341,0.762881,0.000758,0.213319,1565.146296,-0.48892,-1.481747,-1.060585,21.935973,0.244982,0.661369,0.246431,1.083117,0.017073,0.051193,0.005857,14.188549,0,0,0.0
1900-01-01 10:10:07.840,0.762029,0.001047,0.213728,1566.080023,-0.469303,-1.457152,-1.064744,21.942874,0.269949,0.718967,0.251449,0.983966,0.017248,0.050234,0.005703,12.152343,0,0,0.0
1900-01-01 10:10:08.344,0.76118,0.001008,0.21367,1565.307138,-0.513601,-1.464816,-1.066445,21.943081,0.247814,0.668077,0.247698,1.095105,0.016279,0.048348,0.005896,11.666522,0,0,0.0
1900-01-01 10:10:08.845,0.763171,0.000878,0.213815,1565.253306,-0.594066,-1.465895,-1.068101,21.938084,0.258506,0.672984,0.249004,0.995325,0.016636,0.049126,0.005612,11.974584,0,0,0.0
1900-01-01 10:10:09.341,0.765135,0.000748,0.213894,1565.612074,-0.665154,-1.45846,-1.080962,21.923798,0.25044,0.703864,0.240684,1.072017,0.01743,0.04747,0.005933,11.589554,0,0,0.0
1900-01-01 10:10:09.845,0.763148,0.000758,0.213105,1566.167778,-0.710214,-1.455961,-1.085457,21.918858,0.266665,0.70042,0.264659,1.055643,0.017824,0.050784,0.005657,11.463079,0,0,0.0
1900-01-01 10:10:10.341,0.759853,0.000462,0.21419,1566.248953,-0.733689,-1.448405,-1.080433,21.927768,0.265252,0.726805,0.260058,1.119814,0.016962,0.047698,0.005909,10.648114,0,0,0.0
1900-01-01 10:10:10.840,0.761871,0.000448,0.212937,1566.108369,-0.77783,-1.458993,-1.094732,21.921302,0.262273,0.636317,0.249153,1.07965,0.016534,0.050321,0.005712,12.848233,0,0,0.0
1900-01-01 10:10:11.344,0.760804,0.000476,0.212813,1565.344557,-0.834172,-1.451534,-1.099781,21.918858,0.263897,0.745778,0.246981,1.022314,0.017401,0.047367,0.005635,11.497785,0,0,0.0
1900-01-01 10:10:11.841,0.762905,0.000404,0.213327,1564.361515,-0.887546,-1.458903,-1.098864,21.917328,0.256546,0.644473,0.242411,1.141779,0.017139,0.049886,0.005743,12.391293,0,0,0.0
1900-01-01 10:10:12.344,0.762697,0.000659,0.213097,1564.292563,-0.919538,-1.435165,-1.09857,21.908799,0.270942,0.721018,0.249325,1.009176,0.017418,0.049064,0.005772,11.894491,0,0,0.0
1900-01-01 10:10:12.840,0.763992,0.000674,0.213153,1563.283187,-0.978458,-1.473809,-1.102662,21.920622,0.244457,0.643045,0.240572,1.076372,0.017303,0.04952,0.005623,12.427496,0,0,0.0
1900-01-01 10:10:13.344,0.764013,0.000601,0.213907,1564.40908,-0.986514,-1.481743,-1.104729,21.913388,0.280156,0.64895,0.246808,1.102284,0.017087,0.047962,0.00588,12.735896,0,0,0.0
1900-01-01 10:10:13.841,0.763951,0.000531,0.213123,1564.693544,-1.059199,-1.527039,-1.115767,21.937402,0.253942,0.744577,0.247091,1.00005,0.017452,0.048035,0.005843,10.473361,0,0,0.0
1900-01-01 10:10:14.344,0.761277,0.000471,0.212494,1564.704992,-1.104278,-1.505881,-1.121795,21.921065,0.246149,0.577363,0.241129,1.156574,0.018037,0.047471,0.005674,11.609743,0,0,0.0
1900-01-01 10:10:14.841,0.7628,0.000594,0.213475,1564.418434,-1.156646,-1.5413,-1.139008,21.924195,0.262399,0.749658,0.252908,0.995775,0.016415,0.046712,0.005888,12.910051,0,0,0.0
1900-01-01 10:10:15.339,0.762371,0.000547,0.21326,1564.725451,-1.168607,-1.551063,-1.150695,21.907984,0.260035,0.728969,0.249486,1.054945,0.016698,0.046007,0.005806,11.500089,0,0,0.0
1900-01-01 10:10:15.843,0.764023,0.000716,0.213889,1564.633594,-1.251877,-1.587215,-1.170099,21.909742,0.251224,0.596932,0.240417,1.112165,0.016696,0.049246,0.005657,11.052954,0,0,0.0
1900-01-01 10:10:16.344,0.762416,0.00047,0.213576,1564.876875,-1.246644,-1.627801,-1.18993,21.910833,0.25094,0.745326,0.242896,0.999941,0.016423,0.045907,0.005829,10.907405,0,0,0.0
1900-01-01 10:10:16.840,0.763717,0.000398,0.212967,1565.317398,-1.316901,-1.68498,-1.205872,21.921151,0.249686,0.705741,0.24462,1.10413,0.016972,0.046976,0.005704,11.74496,0,0,0.0
1900-01-01 10:10:17.344,0.76393,0.000414,0.213196,1564.942302,-1.32896,-1.71248,-1.220364,21.924588,0.254723,0.590704,0.247777,1.126492,0.017466,0.048167,0.005662,12.352855,0,0,0.0
1900-01-01 10:10:17.843,0.763333,0.00049,0.212716,1565.361936,-1.44407,-1.755959,-1.257559,21.910516,0.260076,0.710351,0.249359,1.051319,0.01692,0.048413,0.005796,11.131285,0,0,0.0
1900-01-01 10:10:18.341,0.766852,0.000537,0.213758,1564.460362,-1.479071,-1.796177,-1.284065,21.913256,0.254071,0.732501,0.237576,1.074877,0.016486,0.047242,0.005992,12.312072,0,0,0.0
1900-01-01 10:10:18.840,0.764627,0.000774,0.212771,1565.380833,-1.503514,-1.852756,-1.31201,21.915515,0.243589,0.62888,0.246364,1.160392,0.015967,0.048701,0.005621,11.106441,0,0,0.0
1900-01-01 10:10:19.344,0.763878,0.000956,0.212922,1565.681329,-1.598489,-1.888267,-1.350323,21.8863,0.263643,0.687598,0.244354,1.085709,0.015163,0.04861,0.005716,11.544911,0,0,0.0
1900-01-01 10:10:19.840,0.766374,0.000525,0.213727,1564.04364,-1.682863,-1.948547,-1.378153,21.909771,0.260082,0.741671,0.244674,1.079426,0.017168,0.049513,0.005728,11.403838,0,0,0.0
1900-01-01 10:10:20.339,0.763396,0.000669,0.213231,1565.33359,-1.674742,-2.000582,-1.412758,21.90315,0.241283,0.642984,0.265629,1.069108,0.017755,0.048361,0.006002,12.588674,0,0,0.0
1900-01-01 10:10:20.843,0.763169,0.000706,0.212576,1566.233261,-1.764373,-2.058585,-1.445123,21.896458,0.237583,0.584137,0.249783,1.10203,0.0173,0.047476,0.005772,13.630745,0,0,0.0
1900-01-01 10:10:21.344,0.764387,0.000554,0.213375,1564.735713,-1.816961,-2.132907,-1.500661,21.903759,0.25551,0.695382,0.233932,1.012199,0.017852,0.046946,0.00561,12.899004,0,0,0.0
1900-01-01 10:10:21.840,0.766342,0.000409,0.213412,1563.568357,-1.867035,-2.176919,-1.537995,21.904213,0.253138,0.741533,0.250427,1.040644,0.016932,0.051608,0.005822,11.373501,0,0,0.0
1900-01-01 10:10:22.344,0.764659,0.000445,0.213141,1563.557795,-1.958903,-2.266144,-1.590188,21.898542,0.242793,0.680862,0.250132,1.101052,0.018042,0.044158,0.005783,11.589197,0,0,0.0
1900-01-01 10:10:22.840,0.764331,0.000398,0.213079,1565.041734,-1.989817,-2.323786,-1.639617,21.897067,0.256259,0.592018,0.235602,1.115767,0.017196,0.048202,0.006045,12.028356,0,0,0.0
1900-01-01 10:10:23.344,0.766003,0.00032,0.213706,1565.260364,-2.031819,-2.387242,-1.6803,21.911304,0.272366,0.708596,0.254608,0.95949,0.017653,0.047955,0.006014,10.88703,0,0,0.0
1900-01-01 10:10:23.840,0.764691,0.000282,0.213579,1564.233753,-2.076081,-2.455834,-1.742033,21.897596,0.249747,0.692534,0.252939,1.044192,0.017131,0.047541,0.005827,11.112779,0,0,0.0
1900-01-01 10:10:24.344,0.762138,0.000372,0.212685,1564.961012,-2.0576,-2.513027,-1.778225,21.908439,0.243165,0.578168,0.24684,1.065006,0.017754,0.047499,0.005767,10.623795,0,0,0.0
1900-01-01 10:10:24.840,0.765495,0.000102,0.212708,1563.444783,-2.236702,-2.597144,-1.843919,21.887274,0.266091,0.688594,0.255962,1.004948,0.017354,0.047613,0.005644,11.332589,0,0,0.0
1900-01-01 10:10:25.344,0.764378,0.000268,0.212868,1563.211668,-2.225047,-2.645583,-1.890996,21.893593,0.259578,0.710943,0.245659,1.007037,0.017124,0.047473,0.00566,11.59729,0,0,0.0
1900-01-01 10:10:25.840,0.762785,0.000515,0.212282,1563.615885,-2.334081,-2.741365,-1.947658,21.893097,0.247799,0.635626,0.250308,1.0516,0.015926,0.049043,0.005765,11.397469,0,0,0.0
1900-01-01 10:10:26.339,0.764396,0.000584,0.212973,1562.990359,-2.292323,-2.776271,-1.986468,21.900782,0.273181,0.694096,0.25955,1.013517,0.01733,0.047019,0.005615,12.1737,0,0,0.0
1900-01-01 10:10:26.843,0.765732,0.000497,0.213506,1562.594253,-2.343796,-2.859132,-2.037623,21.906616,0.260685,0.721904,0.257228,1.014086,0.016692,0.045761,0.005481,12.556059,0,0,0.0
1900-01-01 10:10:27.339,0.76431,0.00043,0.211912,1562.998017,-2.447071,-2.923428,-2.104325,21.896538,0.230288,0.641267,0.246339,1.039643,0.018102,0.047386,0.005553,12.252993,0,0,0.0
1900-01-01 10:10:27.843,0.764107,0.000487,0.212193,1564.418434,-2.49692,-2.952104,-2.160029,21.877965,0.25379,0.652209,0.248643,0.998087,0.016903,0.048174,0.005598,11.039634,0,0,0.0
1900-01-01 10:10:28.344,0.764041,0.000344,0.212696,1564.076957,-2.492592,-3.034397,-2.214346,21.894326,0.242623,0.727769,0.241509,1.039162,0.016287,0.049013,0.005763,12.129064,0,0,0.0
1900-01-01 10:10:28.840,0.765665,0.000716,0.213819,1563.958089,-2.47512,-3.068707,-2.258081,21.880923,0.248333,0.662393,0.24634,1.046745,0.017099,0.051024,0.005423,12.089622,0,0,0.0
1900-01-01 10:10:29.344,0.763315,0.000435,0.212047,1564.596175,-2.510461,-3.149506,-2.31447,21.90349,0.263129,0.677773,0.244801,1.028011,0.017285,0.047774,0.005666,11.877115,0,0,0.0
1900-01-01 10:10:29.840,0.764257,0.000367,0.213153,1563.644402,-2.569588,-3.17297,-2.37214,21.883834,0.252391,0.766989,0.253316,1.041672,0.016245,0.046604,0.005774,11.049965,0,0,0.0
1900-01-01 10:10:30.339,0.767563,0.000784,0.214152,1564.407636,-2.598746,-3.237371,-2.421288,21.884735,0.242869,0.673241,0.251055,1.021635,0.017059,0.050813,0.00589,10.232065,0,0,0.0
1900-01-01 10:10:30.843,0.76393,0.000414,0.212904,1564.381015,-2.659418,-3.293521,-2.479068,21.887081,0.253592,0.640551,0.243714,1.044947,0.017469,0.047447,0.005738,10.768407,0,0,0.0
1900-01-01 10:10:31.342,0.764564,0.000416,0.213029,1564.303702,-2.682914,-3.327591,-2.527033,21.887103,0.249985,0.6926,0.243574,0.967714,0.016481,0.047036,0.005896,11.553846,0,0,0.0
